index,RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,County
26567,79516,30490,49023,zip,MI,MI,BENTON HARBOR,"Niles, MI",Berrien County,BERRIEN
26568,79530,30490,49039,zip,MI,MI,COLOMA,"Niles, MI",Berrien County,BERRIEN
26569,79532,30490,49041,zip,MI,MI,KALAMAZOO,"Kalamazoo-Portage, MI",Kalamazoo County,KALAMAZOO
26570,79562,30490,49075,zip,MI,MI,STURGIS,"Sturgis, MI",Saint Joseph County,SAINT JOSEPH
26571,79564,30490,49077,zip,MI,MI,KALAMAZOO,"Kalamazoo-Portage, MI",Kalamazoo County,KALAMAZOO
26572,79568,30490,49081,zip,MI,MI,PORTAGE,"Kalamazoo-Portage, MI",Kalamazoo County,KALAMAZOO
26573,79571,30490,49084,zip,MI,MI,BENTON HARBOR,"Niles, MI",Berrien County,BERRIEN
26574,79589,30490,49104,zip,MI,MI,ORONOKO,"Niles, MI",Berrien County,BERRIEN
26575,79598,30490,49119,zip,MI,MI,SAWYER,"Niles, MI",Berrien County,BERRIEN
26576,79610,30490,49204,zip,MI,MI,JACKSON,"Jackson, MI",Jackson County,JACKSON
26577,79625,30490,49239,zip,MI,MI,HILLSDALE,"Hillsdale, MI",Hillsdale County,HILLSDALE
26578,79641,30490,49257,zip,MI,MI,JONESVILLE,"Hillsdale, MI",Hillsdale County,HILLSDALE
26579,79642,30490,49258,zip,MI,MI,JONESVILLE,"Hillsdale, MI",Hillsdale County,HILLSDALE
26580,79646,30490,49263,zip,MI,MI,NORVELL,"Jackson, MI",Jackson County,JACKSON
26581,79662,30490,49281,zip,MI,MI,SOMERSET CENTER,"Hillsdale, MI",Hillsdale County,HILLSDALE
26582,79670,30490,49289,zip,MI,MI,ADRIAN,"Adrian, MI",Lenawee County,LENAWEE
26583,79680,30490,49311,zip,MI,MI,WAYLAND,"Holland, MI",Allegan County,ALLEGAN
26584,79682,30490,49314,zip,MI,MI,DORR,"Holland, MI",Allegan County,ALLEGAN
26585,79685,30490,49317,zip,MI,MI,ROCKFORD,"Grand Rapids-Kentwood, MI",Kent County,KENT
26586,79701,30490,49335,zip,MI,MI,MOLINE,"Holland, MI",Allegan County,ALLEGAN
26587,79717,30490,49355,zip,MI,MI,ADA,"Grand Rapids-Kentwood, MI",Kent County,KENT
26588,79718,30490,49356,zip,MI,MI,ADA,"Grand Rapids-Kentwood, MI",Kent County,KENT
26589,79719,30490,49357,zip,MI,MI,ADA,"Grand Rapids-Kentwood, MI",Kent County,KENT
26590,79727,30490,49409,zip,MI,MI,FERRYSBURG,"Grand Rapids-Kentwood, MI",Ottawa County,OTTAWA
26591,79733,30490,49416,zip,MI,MI,SOUTH HAVEN,"Holland, MI",Allegan County,ALLEGAN
26592,79739,30490,49422,zip,MI,MI,HOLLAND,"Grand Rapids-Kentwood, MI",Ottawa County,OTTAWA
26593,79744,30490,49427,zip,MI,MI,HUDSONVILLE,"Grand Rapids-Kentwood, MI",Ottawa County,OTTAWA
26594,79746,30490,49429,zip,MI,MI,JENISON,"Grand Rapids-Kentwood, MI",Ottawa County,OTTAWA
26595,79747,30490,49430,zip,MI,MI,LAMONT,"Grand Rapids-Kentwood, MI",Ottawa County,OTTAWA
26596,79749,30490,49434,zip,MI,MI,MACATAWA,"Grand Rapids-Kentwood, MI",Ottawa County,OTTAWA
26597,79756,30490,49443,zip,MI,MI,MUSKEGON,"Muskegon, MI",Muskegon County,MUSKEGON
26598,79770,30490,49458,zip,MI,MI,FOUNTAIN,"Ludington, MI",Mason County,MASON
26599,79774,30490,49463,zip,MI,MI,WHITEHALL,"Muskegon, MI",Muskegon County,MUSKEGON
26600,79776,30490,49468,zip,MI,MI,GRANDVILLE,"Grand Rapids-Kentwood, MI",Kent County,KENT
26601,79777,30490,49501,zip,MI,MI,GRAND RAPIDS,"Grand Rapids-Kentwood, MI",Kent County,KENT
26602,79778,30490,49502,zip,MI,MI,GRAND RAPIDS,"Grand Rapids-Kentwood, MI",Kent County,KENT
26603,79786,30490,49510,zip,MI,MI,GRAND RAPIDS,"Grand Rapids-Kentwood, MI",Kent County,KENT
26604,79788,30490,49514,zip,MI,MI,GRAND RAPIDS,"Grand Rapids-Kentwood, MI",Kent County,KENT
26605,79789,30490,49515,zip,MI,MI,GRAND RAPIDS,"Grand Rapids-Kentwood, MI",Kent County,KENT
26606,79790,30490,49516,zip,MI,MI,GRAND RAPIDS,"Grand Rapids-Kentwood, MI",Kent County,KENT
26607,79791,30490,49518,zip,MI,MI,GRAND RAPIDS,"Grand Rapids-Kentwood, MI",Kent County,KENT
26608,79793,30490,49523,zip,MI,MI,GRAND RAPIDS,"Grand Rapids-Kentwood, MI",Kent County,KENT
26609,79795,30490,49528,zip,MI,MI,GRAND RAPIDS,"Grand Rapids-Kentwood, MI",Kent County,KENT
26610,79796,30490,49530,zip,MI,MI,CASCADE,"Grand Rapids-Kentwood, MI",Kent County,KENT
26611,79802,30490,49555,zip,MI,MI,GRAND RAPIDS,"Grand Rapids-Kentwood, MI",Kent County,KENT
26612,79804,30490,49588,zip,MI,MI,KENTWOOD,"Grand Rapids-Kentwood, MI",Kent County,KENT
26613,79805,30490,49599,zip,MI,MI,GRAND RAPIDS,"Grand Rapids-Kentwood, MI",Kent County,KENT
26614,79807,30490,49610,zip,MI,MI,WILLIAMSBURG,"Traverse City, MI",Grand Traverse County,GRAND TRAVERSE
26615,79824,30490,49628,zip,MI,MI,ELBERTA,"Traverse City, MI",Benzie County,BENZIE
26616,79856,30490,49666,zip,MI,MI,KINGSLEY,"Traverse City, MI",Grand Traverse County,GRAND TRAVERSE
26617,79860,30490,49673,zip,MI,MI,TRAVERSE CITY,"Traverse City, MI",Grand Traverse County,GRAND TRAVERSE
26618,79861,30490,49674,zip,MI,MI,,"Traverse City, MI",Leelanau County,LEELANAU
26619,79941,30490,49784,zip,MI,MI,KINCHELOE,"Sault Ste. Marie, MI",Chippewa County,CHIPPEWA
26620,79942,30490,49785,zip,MI,MI,KINROSS,"Sault Ste. Marie, MI",Chippewa County,CHIPPEWA
26621,79943,30490,49786,zip,MI,MI,RUDYARD,"Sault Ste. Marie, MI",Chippewa County,CHIPPEWA
26622,79965,30490,49819,zip,MI,MI,ROCK,"Marquette, MI",Marquette County,MARQUETTE
26623,79983,30490,49845,zip,MI,MI,WILSON,"Marinette, WI-MI",Menominee County,MENOMINEE
26624,79985,30490,49848,zip,MI,MI,STEPHENSON,"Marinette, WI-MI",Menominee County,MENOMINEE
26625,79994,30490,49863,zip,MI,MI,NADEAU,"Marinette, WI-MI",Menominee County,MENOMINEE
26626,79995,30490,49864,zip,MI,MI,RAPID RIVER,"Escanaba, MI",Delta County,DELTA
26627,79996,30490,49865,zip,MI,MI,ISHPEMING,"Marquette, MI",Marquette County,MARQUETTE
26628,80000,30490,49871,zip,MI,MI,PALMER,"Marquette, MI",Marquette County,MARQUETTE
26629,80001,30490,49872,zip,MI,MI,ROCK,"Escanaba, MI",Delta County,DELTA
26630,80033,30490,49918,zip,MI,MI,COPPER HARBOR,"Houghton, MI",Keweenaw County,KEWEENAW
26631,80043,30490,49934,zip,MI,MI,HUBBELL,"Houghton, MI",Houghton County,HOUGHTON
26632,80046,30490,49942,zip,MI,MI,CALUMET,"Houghton, MI",Houghton County,HOUGHTON
26633,80054,30490,49955,zip,MI,MI,PAINESDALE,"Houghton, MI",Houghton County,HOUGHTON
26634,80078,30490,50012,zip,IA,IA,AMES,"Ames, IA",Story County,STORY
26635,80079,30490,50013,zip,IA,IA,AMES,"Ames, IA",Story County,STORY
26636,80091,30490,50032,zip,IA,IA,ANKENY,"Des Moines-West Des Moines, IA",Polk County,POLK
26637,80096,30490,50037,zip,IA,IA,BOONE,"Ames, IA",Boone County,BOONE
26638,80099,30490,50040,zip,IA,IA,BOXHOLM,"Ames, IA",Boone County,BOONE
26639,80168,30490,50137,zip,IA,IA,KILLDUFF,"Des Moines-West Des Moines, IA",Jasper County,JASPER
26640,80176,30490,50145,zip,IA,IA,,"Des Moines-West Des Moines, IA",Warren County,WARREN
26641,80183,30490,50152,zip,IA,IA,LUTHER,"Ames, IA",Boone County,BOONE
26642,80218,30490,50218,zip,IA,IA,,"Des Moines-West Des Moines, IA",Madison County,MADISON
26643,80239,30490,50241,zip,IA,IA,SAINT MARYS,"Des Moines-West Des Moines, IA",Warren County,WARREN
26644,80272,30490,50301,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26645,80273,30490,50302,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26646,80274,30490,50303,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26647,80275,30490,50304,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26648,80276,30490,50305,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26649,80277,30490,50306,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26650,80278,30490,50307,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26651,80279,30490,50308,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26652,80289,30490,50318,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26653,80297,30490,50328,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26654,80298,30490,50329,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26655,80299,30490,50330,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26656,80300,30490,50331,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26657,80301,30490,50332,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26658,80302,30490,50333,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26659,80303,30490,50334,zip,IA,IA,URBANDALE,"Des Moines-West Des Moines, IA",Polk County,POLK
26660,80304,30490,50335,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26661,80305,30490,50336,zip,IA,IA,WEST DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26662,80307,30490,50339,zip,IA,IA,WEST DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26663,80308,30490,50340,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26664,80311,30490,50359,zip,IA,IA,WEST DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26665,80312,30490,50360,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26666,80313,30490,50361,zip,IA,IA,WEST DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26667,80314,30490,50362,zip,IA,IA,WEST DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26668,80315,30490,50363,zip,IA,IA,WEST DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26669,80316,30490,50364,zip,IA,IA,WEST DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26670,80317,30490,50367,zip,IA,IA,WEST DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26671,80318,30490,50368,zip,IA,IA,WEST DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26672,80319,30490,50369,zip,IA,IA,WEST DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26673,80320,30490,50380,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26674,80321,30490,50381,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26675,80323,30490,50392,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26676,80324,30490,50393,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26677,80325,30490,50394,zip,IA,IA,URBANDALE,"Des Moines-West Des Moines, IA",Polk County,POLK
26678,80326,30490,50395,zip,IA,IA,URBANDALE,"Des Moines-West Des Moines, IA",Polk County,POLK
26679,80327,30490,50396,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26680,80329,30490,50398,zip,IA,IA,WEST DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26681,80331,30490,50402,zip,IA,IA,MASON CITY,"Mason City, IA",Cerro Gordo County,CERRO GORDO
26682,80370,30490,50467,zip,IA,IA,ROCK FALLS,"Mason City, IA",Cerro Gordo County,CERRO GORDO
26683,80455,30490,50592,zip,IA,IA,TRUESDALE,"Storm Lake, IA",Buena Vista County,BUENA VISTA
26684,80480,30490,50623,zip,IA,IA,,"Waterloo-Cedar Falls, IA",Black Hawk County,BLACK HAWK
26685,80488,30490,50631,zip,IA,IA,FREDERIKA,"Waterloo-Cedar Falls, IA",Bremer County,BREMER
26686,80509,30490,50657,zip,IA,IA,,"Waterloo-Cedar Falls, IA",Grundy County,GRUNDY
26687,80513,30490,50661,zip,IA,IA,,,Chickasaw County,CHICKASAW
26688,80524,30490,50673,zip,IA,IA,STOUT,"Waterloo-Cedar Falls, IA",Grundy County,GRUNDY
26689,80535,30490,50704,zip,IA,IA,WATERLOO,"Waterloo-Cedar Falls, IA",Black Hawk County,BLACK HAWK
26690,80567,30490,50936,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26691,80568,30490,50940,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26692,80569,30490,50947,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26693,80570,30490,50950,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26694,80571,30490,50980,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26695,80572,30490,50981,zip,IA,IA,DES MOINES,"Des Moines-West Des Moines, IA",Polk County,POLK
26696,80586,30490,51015,zip,IA,IA,HORNICK,"Sioux City, IA-NE-SD",Woodbury County,WOODBURY
26697,80629,30490,51102,zip,IA,IA,SIOUX CITY,"Sioux City, IA-NE-SD",Woodbury County,WOODBURY
26698,80662,30490,51340,zip,IA,IA,FOSTORIA,"Spencer, IA",Clay County,CLAY
26699,80663,30490,51341,zip,IA,IA,GILLETT GROVE,"Spencer, IA",Clay County,CLAY
26700,80677,30490,51363,zip,IA,IA,SUPERIOR,"Spirit Lake, IA",Dickinson County,DICKINSON
26701,80714,30490,51502,zip,IA,IA,COUNCIL BLUFFS,"Omaha-Council Bluffs, NE-IA",Pottawattamie County,POTTAWATTAMIE
26702,80795,30490,52004,zip,IA,IA,DUBUQUE,"Dubuque, IA",Dubuque County,DUBUQUE
26703,80819,30490,52056,zip,IA,IA,LUXEMBURG,"Dubuque, IA",Dubuque County,DUBUQUE
26704,80837,30490,52099,zip,IA,IA,DUBUQUE,"Dubuque, IA",Dubuque County,DUBUQUE
26705,80889,30490,52219,zip,IA,IA,PRAIRIEBURG,"Cedar Rapids, IA",Linn County,LINN
26706,80902,30490,52235,zip,IA,IA,HILLS,"Iowa City, IA",Johnson County,JOHNSON
26707,80908,30490,52243,zip,IA,IA,IOWA CITY,"Iowa City, IA",Johnson County,JOHNSON
26708,80909,30490,52244,zip,IA,IA,IOWA CITY,"Iowa City, IA",Johnson County,JOHNSON
26709,80916,30490,52252,zip,IA,IA,LANGWORTHY,"Cedar Rapids, IA",Jones County,JONES
26710,80929,30490,52312,zip,IA,IA,ANAMOSA,"Cedar Rapids, IA",Jones County,JONES
26711,80959,30490,52344,zip,IA,IA,COGGON,"Cedar Rapids, IA",Linn County,LINN
26712,80981,30490,52406,zip,IA,IA,CEDAR RAPIDS,"Cedar Rapids, IA",Linn County,LINN
26713,80982,30490,52407,zip,IA,IA,CEDAR RAPIDS,"Cedar Rapids, IA",Linn County,LINN
26714,80983,30490,52408,zip,IA,IA,CEDAR RAPIDS,"Cedar Rapids, IA",Linn County,LINN
26715,80984,30490,52409,zip,IA,IA,CEDAR RAPIDS,"Cedar Rapids, IA",Linn County,LINN
26716,80985,30490,52410,zip,IA,IA,CEDAR RAPIDS,"Cedar Rapids, IA",Linn County,LINN
26717,80987,30490,52497,zip,IA,IA,CEDAR RAPIDS,"Cedar Rapids, IA",Linn County,LINN
26718,80989,30490,52499,zip,IA,IA,CEDAR RAPIDS,"Cedar Rapids, IA",Linn County,LINN
26719,80994,30490,52534,zip,IA,IA,BEACON,"Oskaloosa, IA",Mahaska County,MAHASKA
26720,81003,30490,52548,zip,IA,IA,CHILLICOTHE,"Ottumwa, IA",Wapello County,WAPELLO
26721,81018,30490,52566,zip,IA,IA,KIRKVILLE,"Ottumwa, IA",Wapello County,WAPELLO
26722,81046,30490,52624,zip,IA,IA,FORT MADISON,"Fort Madison-Keokuk, IA-IL-MO",Lee County,LEE
26723,81051,30490,52631,zip,IA,IA,HOUGHTON,"Fort Madison-Keokuk, IA-IL-MO",Lee County,LEE
26724,81064,30490,52648,zip,IA,IA,,"Fort Madison-Keokuk, IA-IL-MO",Lee County,LEE
26725,81073,30490,52657,zip,IA,IA,SAINT PAUL,"Fort Madison-Keokuk, IA-IL-MO",Lee County,LEE
26726,81077,30490,52701,zip,IA,IA,ANDOVER,"Clinton, IA",Clinton County,CLINTON
26727,81088,30490,52733,zip,IA,IA,CLINTON,"Clinton, IA",Clinton County,CLINTON
26728,81089,30490,52736,zip,IA,IA,CLINTON,"Clinton, IA",Clinton County,CLINTON
26729,81127,30490,52805,zip,IA,IA,DAVENPORT,"Davenport-Moline-Rock Island, IA-IL",Scott County,SCOTT
26730,81130,30490,52808,zip,IA,IA,DAVENPORT,"Davenport-Moline-Rock Island, IA-IL",Scott County,SCOTT
26731,81131,30490,52809,zip,IA,IA,DAVENPORT,"Davenport-Moline-Rock Island, IA-IL",Scott County,SCOTT
26732,81134,30490,53003,zip,WI,WI,ASHIPPUN,"Beaver Dam, WI",Dodge County,DODGE
26733,81139,30490,53008,zip,WI,WI,BROOKFIELD,"Milwaukee-Waukesha, WI",Waukesha County,WAUKESHA
26734,81146,30490,53016,zip,WI,WI,CLYMAN,"Beaver Dam, WI",Dodge County,DODGE
26735,81155,30490,53026,zip,WI,WI,GREENBUSH,"Sheboygan, WI",Sheboygan County,SHEBOYGAN
26736,81158,30490,53031,zip,WI,WI,SHEBOYGAN FALLS,"Sheboygan, WI",Sheboygan County,SHEBOYGAN
26737,81172,30490,53047,zip,WI,WI,WATERTOWN,"Beaver Dam, WI",Dodge County,DODGE
26738,81177,30490,53052,zip,WI,WI,MENOMONEE FALLS,"Milwaukee-Waukesha, WI",Waukesha County,WAUKESHA
26739,81178,30490,53056,zip,WI,WI,MERTON,"Milwaukee-Waukesha, WI",Waukesha County,WAUKESHA
26740,81182,30490,53060,zip,WI,WI,NEWBURG,"Milwaukee-Waukesha, WI",Washington County,WASHINGTON
26741,81184,30490,53062,zip,WI,WI,NEW HOLSTEIN,"Appleton, WI",Calumet County,CALUMET
26742,81186,30490,53064,zip,WI,WI,MERTON,"Milwaukee-Waukesha, WI",Waukesha County,WAUKESHA
26743,81200,30490,53082,zip,WI,WI,SHEBOYGAN,"Sheboygan, WI",Sheboygan County,SHEBOYGAN
26744,81215,30490,53101,zip,WI,WI,TWIN LAKES,"Chicago-Naperville-Elgin, IL-IN-WI",Kenosha County,KENOSHA
26745,81216,30490,53102,zip,WI,WI,LAKE SHANGRILA,"Chicago-Naperville-Elgin, IL-IN-WI",Kenosha County,KENOSHA
26746,81221,30490,53109,zip,WI,WI,SALEM,"Chicago-Naperville-Elgin, IL-IN-WI",Kenosha County,KENOSHA
26747,81238,30490,53138,zip,WI,WI,ROCHESTER,"Racine, WI",Racine County,RACINE
26748,81241,30490,53141,zip,WI,WI,KENOSHA,"Chicago-Naperville-Elgin, IL-IN-WI",Kenosha County,KENOSHA
26749,81247,30490,53148,zip,WI,WI,LYONS,"Whitewater, WI",Walworth County,WALWORTH
26750,81251,30490,53152,zip,WI,WI,WHEATLAND,"Chicago-Naperville-Elgin, IL-IN-WI",Kenosha County,KENOSHA
26751,81255,30490,53157,zip,WI,WI,PELL LAKE,"Whitewater, WI",Walworth County,WALWORTH
26752,81257,30490,53159,zip,WI,WI,TWIN LAKES,"Chicago-Naperville-Elgin, IL-IN-WI",Kenosha County,KENOSHA
26753,81261,30490,53171,zip,WI,WI,SOMERS,"Chicago-Naperville-Elgin, IL-IN-WI",Kenosha County,KENOSHA
26754,81273,30490,53187,zip,WI,WI,WAUKESHA,"Milwaukee-Waukesha, WI",Waukesha County,WAUKESHA
26755,81279,30490,53194,zip,WI,WI,BRISTOL,"Chicago-Naperville-Elgin, IL-IN-WI",Kenosha County,KENOSHA
26756,81280,30490,53195,zip,WI,WI,LINN,"Whitewater, WI",Walworth County,WALWORTH
26757,81281,30490,53201,zip,WI,WI,MILWAUKEE,"Milwaukee-Waukesha, WI",Milwaukee County,MILWAUKEE
26758,81310,30490,53234,zip,WI,WI,MILWAUKEE,"Milwaukee-Waukesha, WI",Milwaukee County,MILWAUKEE
26759,81312,30490,53237,zip,WI,WI,MILWAUKEE,"Milwaukee-Waukesha, WI",Milwaukee County,MILWAUKEE
26760,81313,30490,53259,zip,WI,WI,MILWAUKEE,"Milwaukee-Waukesha, WI",Milwaukee County,MILWAUKEE
26761,81314,30490,53263,zip,WI,WI,WAUWATOSA,"Milwaukee-Waukesha, WI",Milwaukee County,MILWAUKEE
26762,81317,30490,53274,zip,WI,WI,MILWAUKEE,"Milwaukee-Waukesha, WI",Milwaukee County,MILWAUKEE
26763,81318,30490,53278,zip,WI,WI,MILWAUKEE,"Milwaukee-Waukesha, WI",Milwaukee County,MILWAUKEE
26764,81319,30490,53288,zip,WI,WI,MILWAUKEE,"Milwaukee-Waukesha, WI",Milwaukee County,MILWAUKEE
26765,81320,30490,53290,zip,WI,WI,MILWAUKEE,"Milwaukee-Waukesha, WI",Milwaukee County,MILWAUKEE
26766,81321,30490,53293,zip,WI,WI,MILWAUKEE,"Milwaukee-Waukesha, WI",Milwaukee County,MILWAUKEE
26767,81323,30490,53401,zip,WI,WI,RACINE,"Racine, WI",Racine County,RACINE
26768,81329,30490,53407,zip,WI,WI,RACINE,"Racine, WI",Racine County,RACINE
26769,81330,30490,53408,zip,WI,WI,RACINE,"Racine, WI",Racine County,RACINE
26770,81332,30490,53501,zip,WI,WI,ROCK,"Janesville-Beloit, WI",Rock County,ROCK
26771,81342,30490,53512,zip,WI,WI,BELOIT,"Janesville-Beloit, WI",Rock County,ROCK
26772,81361,30490,53535,zip,WI,WI,DODGEVILLE,"Madison, WI",Iowa County,IOWA
26773,81367,30490,53542,zip,WI,WI,PLYMOUTH,"Janesville-Beloit, WI",Rock County,ROCK
26774,81372,30490,53547,zip,WI,WI,JANESVILLE,"Janesville-Beloit, WI",Rock County,ROCK
26775,81414,30490,53595,zip,WI,WI,DODGEVILLE,"Madison, WI",Iowa County,IOWA
26776,81415,30490,53596,zip,WI,WI,SUN PRAIRIE,"Madison, WI",Dane County,DANE
26777,81419,30490,53701,zip,WI,WI,MADISON,"Madison, WI",Dane County,DANE
26778,81420,30490,53702,zip,WI,WI,MADISON,"Madison, WI",Dane County,DANE
26779,81425,30490,53707,zip,WI,WI,MADISON,"Madison, WI",Dane County,DANE
26780,81426,30490,53708,zip,WI,WI,MADISON,"Madison, WI",Dane County,DANE
26781,81435,30490,53725,zip,WI,WI,MADISON,"Madison, WI",Dane County,DANE
26782,81437,30490,53744,zip,WI,WI,MADISON,"Madison, WI",Dane County,DANE
26783,81438,30490,53774,zip,WI,WI,MADISON,"Madison, WI",Dane County,DANE
26784,81439,30490,53777,zip,WI,WI,MADISON,"Madison, WI",Dane County,DANE
26785,81442,30490,53782,zip,WI,WI,MADISON,"Madison, WI",Dane County,DANE
26786,81443,30490,53783,zip,WI,WI,MADISON,"Madison, WI",Dane County,DANE
26787,81444,30490,53784,zip,WI,WI,MONONA,"Madison, WI",Dane County,DANE
26788,81445,30490,53785,zip,WI,WI,MADISON,"Madison, WI",Dane County,DANE
26789,81446,30490,53786,zip,WI,WI,MADISON,"Madison, WI",Dane County,DANE
26790,81447,30490,53788,zip,WI,WI,MADISON,"Madison, WI",Dane County,DANE
26791,81449,30490,53790,zip,WI,WI,MADISON,"Madison, WI",Dane County,DANE
26792,81450,30490,53791,zip,WI,WI,MADISON,"Madison, WI",Dane County,DANE
26793,81451,30490,53792,zip,WI,WI,MADISON,"Madison, WI",Dane County,DANE
26794,81452,30490,53793,zip,WI,WI,MADISON,"Madison, WI",Dane County,DANE
26795,81453,30490,53794,zip,WI,WI,MADISON,"Madison, WI",Dane County,DANE
26796,81455,30490,53802,zip,WI,WI,GLEN HAVEN,"Platteville, WI",Grant County,GRANT
26797,81468,30490,53817,zip,WI,WI,PRAIRIE DU CHIEN,"Platteville, WI",Grant County,GRANT
26798,81472,30490,53824,zip,WI,WI,CUBA CITY,"Platteville, WI",Grant County,GRANT
26799,81489,30490,53928,zip,WI,WI,DOYLESTOWN,"Madison, WI",Columbia County,COLUMBIA
26800,81492,30490,53931,zip,WI,WI,FAIRWATER,"Fond du Lac, WI",Fond du Lac County,FOND DU LAC
26801,81496,30490,53935,zip,WI,WI,CAMBRIA,"Madison, WI",Columbia County,COLUMBIA
26802,81500,30490,53940,zip,WI,WI,LAKE DELTON,"Baraboo, WI",Sauk County,SAUK
26803,81502,30490,53942,zip,WI,WI,LIME RIDGE,"Baraboo, WI",Sauk County,SAUK
26804,81516,30490,53957,zip,WI,WI,RANDOLPH,"Beaver Dam, WI",Dodge County,DODGE
26805,81526,30490,53969,zip,WI,WI,WYOCENA,"Madison, WI",Columbia County,COLUMBIA
26806,81567,30490,54123,zip,WI,WI,BRILLION,"Appleton, WI",Calumet County,CALUMET
26807,81571,30490,54127,zip,WI,WI,OCONTO FALLS,"Shawano, WI",Shawano County,SHAWANO
26808,81575,30490,54131,zip,WI,WI,KAUKAUNA,"Appleton, WI",Outagamie County,OUTAGAMIE
26809,81587,30490,54152,zip,WI,WI,NICHOLS,"Appleton, WI",Outagamie County,OUTAGAMIE
26810,81594,30490,54160,zip,WI,WI,,"Appleton, WI",Calumet County,CALUMET
26811,81612,30490,54207,zip,WI,WI,COLLINS,"Manitowoc, WI",Manitowoc County,MANITOWOC
26812,81620,30490,54215,zip,WI,WI,REEDSVILLE,"Manitowoc, WI",Manitowoc County,MANITOWOC
26813,81624,30490,54221,zip,WI,WI,MANITOWOC,"Manitowoc, WI",Manitowoc County,MANITOWOC
26814,81633,30490,54240,zip,WI,WI,,"Manitowoc, WI",Manitowoc County,MANITOWOC
26815,81642,30490,54305,zip,WI,WI,GREEN BAY,"Green Bay, WI",Brown County,BROWN
26816,81643,30490,54306,zip,WI,WI,GREEN BAY,"Green Bay, WI",Brown County,BROWN
26817,81644,30490,54307,zip,WI,WI,GREEN BAY,"Green Bay, WI",Brown County,BROWN
26818,81645,30490,54308,zip,WI,WI,GREEN BAY,"Green Bay, WI",Brown County,BROWN
26819,81648,30490,54324,zip,WI,WI,ASHWAUBENON,"Green Bay, WI",Brown County,BROWN
26820,81649,30490,54344,zip,WI,WI,DE PERE,"Green Bay, WI",Brown County,BROWN
26821,81651,30490,54402,zip,WI,WI,WAUSAU,"Wausau-Weston, WI",Marathon County,MARATHON
26822,81653,30490,54404,zip,WI,WI,MARSHFIELD,"Wisconsin Rapids-Marshfield, WI",Wood County,WOOD
26823,81662,30490,54413,zip,WI,WI,WISCONSIN RAPIDS,"Wisconsin Rapids-Marshfield, WI",Wood County,WOOD
